,concept,overall,last_quarter,first_quarter,subject,overall_percentile,last_quarter_percentile,last_quarter_difference,human_last_quarter_median
18,hg96,0.8604651162790697,1.0,0.5454545454545454,gemma_7b-it,35.0,100.0,0.09090909090909094,0.9090909090909091
19,hg05,0.7592592592592593,1.0,0.5,gemma_7b-it,12.5,100.0,0.0,1.0
20,hg12,0.7058823529411765,0.9230769230769231,0.46153846153846156,gemma_7b-it,30.43478260869565,47.826086956521735,-0.07692307692307687,1.0
21,hg92,0.5869565217391305,0.9166666666666666,0.08333333333333333,gemma_7b-it,8.333333333333334,58.333333333333336,0.007575757575757569,0.9090909090909091
22,hg38,0.7692307692307693,0.6153846153846154,0.9230769230769231,gemma_7b-it,88.88888888888889,62.96296296296296,0.03205128205128205,0.5833333333333334
23,hg85,0.8604651162790697,1.0,0.7272727272727273,gemma_7b-it,91.30434782608695,100.0,0.0,1.0
24,hg16,0.6842105263157895,0.8,0.6,gemma_7b-it,54.54545454545455,54.54545454545455,0.050000000000000044,0.75
25,hg01,0.9444444444444444,1.0,0.7777777777777778,gemma_7b-it,95.45454545454547,100.00000000000001,0.0,1.0
26,hg62,0.717391304347826,0.9166666666666666,0.5,gemma_7b-it,36.36363636363637,95.45454545454547,0.05303030303030298,0.8636363636363636
27,hg75,0.6046511627906976,0.5454545454545454,0.45454545454545453,gemma_7b-it,48.0,40.0,-0.15454545454545454,0.7
28,hg100,0.7435897435897436,0.6,0.7,gemma_7b-it,73.91304347826086,34.78260869565217,-0.09999999999999998,0.7
29,hg48,0.6923076923076923,0.7,0.3,gemma_7b-it,50.0,45.833333333333336,-0.07777777777777783,0.7777777777777778
30,hg104,0.38095238095238093,0.45454545454545453,0.36363636363636365,gemma_7b-it,4.0,28.0,-0.18181818181818182,0.6363636363636364
31,hg71,0.9545454545454546,1.0,1.0,gemma_7b-it,100.0,100.0,0.0,1.0
32,hg66,0.6176470588235294,0.5555555555555556,0.5555555555555556,gemma_7b-it,56.52173913043478,30.43478260869565,-0.2222222222222222,0.7777777777777778
33,hg55,0.723404255319149,0.9166666666666666,0.5833333333333334,gemma_7b-it,20.0,60.0,0.08333333333333326,0.8333333333333334
34,hg42,0.6538461538461539,0.7692307692307693,0.46153846153846156,gemma_7b-it,16.0,16.0,-0.15384615384615385,0.9230769230769231
35,hg46,0.6666666666666666,0.6923076923076923,0.46153846153846156,gemma_7b-it,7.6923076923076925,7.6923076923076925,-0.3076923076923077,1.0
36,hg51,0.7708333333333334,0.75,0.5,gemma_7b-it,8.695652173913043,4.3478260869565215,-0.08333333333333337,0.8333333333333334
37,hg68,0.5952380952380952,0.5454545454545454,0.6363636363636364,gemma_7b-it,44.0,44.0,-0.054545454545454564,0.6
38,hg32,0.875,0.8,0.9,gemma_7b-it,83.33333333333334,75.0,0.10000000000000009,0.7
39,hg25,0.6808510638297872,0.6666666666666666,0.5,gemma_7b-it,13.636363636363637,13.636363636363637,-0.25,0.9166666666666666
40,hg98,0.6829268292682927,0.8181818181818182,0.5454545454545454,gemma_7b-it,60.8695652173913,69.56521739130434,0.018181818181818188,0.8
41,hg21,0.8367346938775511,0.9230769230769231,0.7692307692307693,gemma_7b-it,53.84615384615385,50.0,-0.03525641025641013,0.9583333333333333
42,hg36,0.6666666666666666,0.8181818181818182,0.36363636363636365,gemma_7b-it,57.14285714285714,76.19047619047619,0.018181818181818188,0.8
43,hg18,0.9111111111111111,1.0,0.9166666666666666,gemma_7b-it,76.0,100.0,0.0,1.0
44,hg26,0.8297872340425532,0.8333333333333334,0.9166666666666666,gemma_7b-it,76.19047619047619,61.904761904761905,0.015151515151515138,0.8181818181818182
45,hg31,0.64,0.7692307692307693,0.46153846153846156,gemma_7b-it,12.0,32.0,-0.0641025641025641,0.8333333333333334
46,hg08,0.8837209302325582,1.0,0.8181818181818182,gemma_7b-it,57.69230769230769,100.0,0.0,1.0
47,hg88,0.6607142857142857,0.6428571428571429,0.7142857142857143,gemma_7b-it,82.6086956521739,78.26086956521739,0.1428571428571429,0.5
48,hg35,0.75,0.7777777777777778,0.6666666666666666,gemma_7b-it,47.826086956521735,56.52173913043478,0.0,0.7777777777777778
49,hg22,0.9230769230769231,1.0,0.7,gemma_7b-it,90.90909090909092,100.00000000000001,0.0,1.0
50,hg41,0.7608695652173914,0.8333333333333334,0.5,gemma_7b-it,92.0,92.0,0.16666666666666674,0.6666666666666666
51,hg56,0.5454545454545454,0.6363636363636364,0.45454545454545453,gemma_7b-it,4.0,44.0,-0.09090909090909094,0.7272727272727273
52,hg78,0.8448275862068966,0.8666666666666667,0.8,gemma_7b-it,52.17391304347826,30.43478260869565,-0.1333333333333333,1.0
53,hg52,0.9272727272727272,1.0,0.7142857142857143,gemma_7b-it,60.8695652173913,100.0,0.0,1.0
54,hg45,0.66,0.6153846153846154,0.8461538461538461,gemma_7b-it,60.8695652173913,47.826086956521735,-0.05128205128205121,0.6666666666666666
55,hg109,0.75,0.9,0.5,gemma_7b-it,12.0,44.0,-0.09999999999999998,1.0
56,hg23,0.8478260869565217,1.0,0.5,gemma_7b-it,18.181818181818183,100.00000000000001,0.0,1.0
57,hg34,0.9047619047619048,0.8181818181818182,0.9090909090909091,gemma_7b-it,100.0,60.0,0.018181818181818188,0.8
58,hg89,0.7441860465116279,1.0,0.36363636363636365,gemma_7b-it,34.78260869565217,100.0,0.09999999999999998,0.9
59,hg09,0.8333333333333334,1.0,0.5,gemma_7b-it,30.43478260869565,100.0,0.0,1.0
60,hg30,0.6444444444444445,0.75,0.3333333333333333,gemma_7b-it,23.80952380952381,23.80952380952381,-0.08333333333333337,0.8333333333333334
61,hg27,0.5681818181818182,0.7272727272727273,0.36363636363636365,gemma_7b-it,29.166666666666668,62.50000000000001,0.0,0.7272727272727273
62,hg108,0.5909090909090909,0.8181818181818182,0.36363636363636365,gemma_7b-it,80.0,92.0,0.2727272727272728,0.5454545454545454
63,hg44,0.75,0.9090909090909091,0.45454545454545453,gemma_7b-it,80.76923076923077,84.61538461538461,0.09090909090909083,0.8181818181818182
64,hg53,0.8285714285714286,0.8888888888888888,0.5555555555555556,gemma_7b-it,60.8695652173913,47.826086956521735,-0.11111111111111116,1.0
65,hg79,0.7872340425531915,1.0,0.5,gemma_7b-it,42.857142857142854,100.0,0.0,1.0
66,hg57,0.7111111111111111,0.75,0.9166666666666666,gemma_7b-it,75.0,66.66666666666667,0.022727272727272707,0.7272727272727273
67,hg40,0.5869565217391305,0.6666666666666666,0.5,gemma_7b-it,30.43478260869565,69.56521739130434,0.12121212121212122,0.5454545454545454
68,hg69,0.7380952380952381,0.9090909090909091,0.45454545454545453,gemma_7b-it,16.666666666666668,20.833333333333336,-0.09090909090909094,1.0
69,hg50,0.7872340425531915,0.9166666666666666,0.5833333333333334,gemma_7b-it,44.0,72.0,0.08333333333333326,0.8333333333333334
70,hg47,0.7755102040816326,0.6923076923076923,0.7692307692307693,gemma_7b-it,91.66666666666667,91.66666666666667,0.10897435897435892,0.5833333333333334
71,hg43,0.8,0.75,0.5,gemma_7b-it,13.043478260869565,4.3478260869565215,-0.25,1.0
72,hg54,0.84,0.9230769230769231,0.5384615384615384,gemma_7b-it,41.66666666666667,79.16666666666667,0.0064102564102564985,0.9166666666666666
73,hg19,0.8205128205128205,1.0,0.5,gemma_7b-it,36.36363636363637,100.00000000000001,0.0,1.0
74,hg37,0.5853658536585366,0.6363636363636364,0.18181818181818182,gemma_7b-it,5.0,60.0,0.036363636363636376,0.6
75,hg20,0.7567567567567568,0.9,0.4,gemma_7b-it,17.391304347826086,21.73913043478261,-0.09999999999999998,1.0
76,hg99,0.7209302325581395,0.6363636363636364,0.6363636363636364,gemma_7b-it,38.095238095238095,33.333333333333336,-0.18181818181818188,0.8181818181818182
77,hg24,0.7857142857142857,1.0,0.6363636363636364,gemma_7b-it,45.45454545454546,100.00000000000001,0.0,1.0
78,hg33,0.7659574468085106,0.8333333333333334,0.5,gemma_7b-it,33.333333333333336,23.80952380952381,-0.08333333333333326,0.9166666666666666
79,hg17,0.6875,0.9166666666666666,0.4166666666666667,gemma_7b-it,80.95238095238095,71.42857142857143,0.08333333333333326,0.8333333333333334
80,hg84,0.8205128205128205,1.0,0.8,gemma_7b-it,52.38095238095238,100.0,0.09999999999999998,0.9
81,hg39,0.825,1.0,0.7,gemma_7b-it,90.0,100.0,0.09999999999999998,0.9
82,hg93,0.75,0.8333333333333334,0.4166666666666667,gemma_7b-it,65.21739130434783,52.17391304347826,0.0,0.8333333333333334
83,hg13,0.6666666666666666,0.9,0.1,gemma_7b-it,13.043478260869565,43.47826086956522,-0.09999999999999998,1.0
84,hg04,0.8695652173913043,1.0,0.75,gemma_7b-it,26.08695652173913,100.0,0.0,1.0
85,hg97,0.6744186046511628,0.8181818181818182,0.45454545454545453,gemma_7b-it,54.54545454545455,77.27272727272728,0.09090909090909094,0.7272727272727273
86,hg80,0.851063829787234,0.8333333333333334,0.6666666666666666,gemma_7b-it,57.14285714285714,33.333333333333336,-0.08333333333333326,0.9166666666666666
87,hg67,0.6136363636363636,0.5454545454545454,0.36363636363636365,gemma_7b-it,13.043478260869565,26.08695652173913,-0.09090909090909094,0.6363636363636364
88,hg112,0.5,0.8,0.3,gemma_7b-it,4.0,64.0,0.0,0.8
89,hg105,0.6938775510204082,0.6153846153846154,0.7692307692307693,gemma_7b-it,72.72727272727273,40.909090909090914,-0.11538461538461542,0.7307692307692308
90,hg70,0.5348837209302325,0.7272727272727273,0.36363636363636365,gemma_7b-it,27.272727272727273,77.27272727272728,0.09090909090909094,0.6363636363636364
91,hg49,0.6739130434782609,0.8333333333333334,0.5833333333333334,gemma_7b-it,54.54545454545455,77.27272727272728,0.10606060606060608,0.7272727272727273
92,hg74,0.5087719298245614,0.6,0.4666666666666667,gemma_7b-it,39.130434782608695,47.826086956521735,-0.04285714285714293,0.6428571428571429
93,hg101,0.525,0.6,0.4,gemma_7b-it,8.695652173913043,26.08695652173913,-0.20000000000000007,0.8
94,hg63,0.40816326530612246,0.3076923076923077,0.3076923076923077,gemma_7b-it,4.0,0.0,-0.6923076923076923,1.0
95,hg73,0.6666666666666666,0.8333333333333334,0.5,gemma_7b-it,76.19047619047619,95.23809523809524,0.19696969696969702,0.6363636363636364
96,hg106,0.6226415094339622,0.7857142857142857,0.5,gemma_7b-it,8.0,52.0,0.016483516483516425,0.7692307692307693
97,hg111,0.5263157894736842,0.4666666666666667,0.4666666666666667,gemma_7b-it,30.43478260869565,21.73913043478261,-0.033333333333333326,0.5
98,hg64,0.6,0.7692307692307693,0.5384615384615384,gemma_7b-it,42.857142857142854,47.61904761904762,-0.07692307692307687,0.8461538461538461
99,hg60,0.47619047619047616,0.5454545454545454,0.2727272727272727,gemma_7b-it,16.0,28.0,-0.25454545454545463,0.8
100,hg102,0.4528301886792453,0.2857142857142857,0.35714285714285715,gemma_7b-it,37.5,0.0,-0.17582417582417587,0.46153846153846156
101,hg77,0.8297872340425532,0.9166666666666666,0.75,gemma_7b-it,36.36363636363637,31.81818181818182,-0.08333333333333337,1.0
102,hg59,0.6511627906976745,0.5454545454545454,0.6363636363636364,gemma_7b-it,40.909090909090914,22.72727272727273,-0.31818181818181823,0.8636363636363636
103,hg14,0.7755102040816326,0.8461538461538461,0.6153846153846154,gemma_7b-it,39.130434782608695,52.17391304347826,0.012820512820512775,0.8333333333333334
104,hg03,0.7647058823529411,0.8461538461538461,0.6923076923076923,gemma_7b-it,4.0,0.0,-0.15384615384615385,1.0
105,hg90,0.5365853658536586,0.5454545454545454,0.45454545454545453,gemma_7b-it,19.047619047619047,47.61904761904762,-0.09090909090909094,0.6363636363636364
106,hg87,0.5531914893617021,0.6666666666666666,0.5,gemma_7b-it,5.2631578947368425,15.789473684210527,-0.24242424242424243,0.9090909090909091
107,hg07,0.9215686274509803,1.0,0.8461538461538461,gemma_7b-it,59.09090909090909,100.00000000000001,0.0,1.0
108,hg10,0.7142857142857143,0.9090909090909091,0.36363636363636365,gemma_7b-it,0.0,17.391304347826086,-0.09090909090909094,1.0
109,hg83,0.6304347826086957,0.5833333333333334,0.3333333333333333,gemma_7b-it,9.090909090909092,18.181818181818183,-0.41666666666666663,1.0
110,hg29,0.6904761904761905,0.6363636363636364,0.6363636363636364,gemma_7b-it,39.130434782608695,26.08695652173913,-0.2727272727272727,0.9090909090909091
111,hg94,0.6744186046511628,0.7272727272727273,0.36363636363636365,gemma_7b-it,27.272727272727273,31.81818181818182,-0.09090909090909094,0.8181818181818182
0,hg57,0.5777777777777777,0.5833333333333334,0.8333333333333334,gemma_2b-it,20.833333333333336,16.666666666666668,-0.14393939393939392,0.7272727272727273
1,hg40,0.5652173913043478,0.5833333333333334,0.5,gemma_2b-it,30.43478260869565,60.8695652173913,0.037878787878787956,0.5454545454545454
2,hg79,0.5319148936170213,0.75,0.3333333333333333,gemma_2b-it,0.0,9.523809523809524,-0.25,1.0
3,hg44,0.6363636363636364,0.7272727272727273,0.6363636363636364,gemma_2b-it,23.076923076923077,26.923076923076923,-0.09090909090909094,0.8181818181818182
4,hg53,0.7714285714285715,0.8888888888888888,0.4444444444444444,gemma_2b-it,47.826086956521735,47.826086956521735,-0.11111111111111116,1.0
5,hg30,0.6666666666666666,0.5833333333333334,0.4166666666666667,gemma_2b-it,23.80952380952381,14.285714285714285,-0.25,0.8333333333333334
6,hg27,0.45454545454545453,0.6363636363636364,0.0,gemma_2b-it,8.333333333333334,37.5,-0.09090909090909094,0.7272727272727273
7,hg09,0.7708333333333334,0.8333333333333334,0.5833333333333334,gemma_2b-it,17.391304347826086,17.391304347826086,-0.16666666666666663,1.0
8,hg23,0.6086956521739131,0.8333333333333334,0.4166666666666667,gemma_2b-it,9.090909090909092,9.090909090909092,-0.16666666666666663,1.0
9,hg34,0.7142857142857143,0.5454545454545454,0.8181818181818182,gemma_2b-it,36.0,4.0,-0.25454545454545463,0.8
10,hg89,0.6511627906976745,0.8181818181818182,0.45454545454545453,gemma_2b-it,8.695652173913043,21.73913043478261,-0.08181818181818179,0.9
11,hg99,0.5581395348837209,0.45454545454545453,0.6363636363636364,gemma_2b-it,19.047619047619047,14.285714285714285,-0.3636363636363637,0.8181818181818182
12,hg24,0.6428571428571429,0.8181818181818182,0.5454545454545454,gemma_2b-it,13.636363636363637,18.181818181818183,-0.18181818181818177,1.0
13,hg33,0.6808510638297872,0.5833333333333334,0.5,gemma_2b-it,4.761904761904762,4.761904761904762,-0.33333333333333326,0.9166666666666666
14,hg37,0.4634146341463415,0.5454545454545454,0.18181818181818182,gemma_2b-it,0.0,40.0,-0.054545454545454564,0.6
15,hg20,0.5945945945945946,0.7,0.5,gemma_2b-it,4.3478260869565215,0.0,-0.30000000000000004,1.0
16,hg109,0.675,0.6,0.5,gemma_2b-it,4.0,4.0,-0.4,1.0
17,hg19,0.5641025641025641,0.8,0.4,gemma_2b-it,9.090909090909092,18.181818181818183,-0.19999999999999996,1.0
18,hg43,0.6,0.5,0.4166666666666667,gemma_2b-it,4.3478260869565215,4.3478260869565215,-0.5,1.0
19,hg54,0.78,0.9230769230769231,0.3076923076923077,gemma_2b-it,37.5,79.16666666666667,0.0064102564102564985,0.9166666666666666
20,hg50,0.7021276595744681,0.8333333333333334,0.5833333333333334,gemma_2b-it,20.0,56.0,0.0,0.8333333333333334
21,hg47,0.5306122448979592,0.38461538461538464,0.6153846153846154,gemma_2b-it,8.333333333333334,0.0,-0.19871794871794873,0.5833333333333334
22,hg69,0.5952380952380952,0.6363636363636364,0.36363636363636365,gemma_2b-it,4.166666666666667,16.666666666666668,-0.36363636363636365,1.0
23,hg74,0.47368421052631576,0.6,0.26666666666666666,gemma_2b-it,21.73913043478261,47.826086956521735,-0.04285714285714293,0.6428571428571429
24,hg63,0.40816326530612246,0.5384615384615384,0.23076923076923078,gemma_2b-it,4.0,16.0,-0.46153846153846156,1.0
25,hg49,0.6086956521739131,0.5833333333333334,0.6666666666666666,gemma_2b-it,45.45454545454546,18.181818181818183,-0.14393939393939392,0.7272727272727273
26,hg67,0.5,0.36363636363636365,0.45454545454545453,gemma_2b-it,4.3478260869565215,0.0,-0.2727272727272727,0.6363636363636364
27,hg70,0.37209302325581395,0.36363636363636365,0.2727272727272727,gemma_2b-it,4.545454545454546,13.636363636363637,-0.2727272727272727,0.6363636363636364
28,hg97,0.5813953488372093,0.6363636363636364,0.45454545454545453,gemma_2b-it,31.81818181818182,40.909090909090914,-0.09090909090909094,0.7272727272727273
29,hg80,0.5957446808510638,0.75,0.3333333333333333,gemma_2b-it,28.57142857142857,19.047619047619047,-0.16666666666666663,0.9166666666666666
30,hg13,0.48717948717948717,0.6,0.3,gemma_2b-it,4.3478260869565215,8.695652173913043,-0.4,1.0
31,hg04,0.5434782608695652,0.4166666666666667,0.4166666666666667,gemma_2b-it,4.3478260869565215,4.3478260869565215,-0.5833333333333333,1.0
32,hg103,0.38461538461538464,0.6,0.2,gemma_2b-it,0.0,77.27272727272728,0.19999999999999996,0.4
33,hg84,0.4358974358974359,0.3,0.5,gemma_2b-it,0.0,4.761904761904762,-0.6000000000000001,0.9
34,hg39,0.625,0.8,0.2,gemma_2b-it,30.0,45.0,-0.09999999999999998,0.9
35,hg93,0.7291666666666666,0.9166666666666666,0.5,gemma_2b-it,47.826086956521735,73.91304347826086,0.08333333333333326,0.8333333333333334
36,hg107,0.4318181818181818,0.6363636363636364,0.2727272727272727,gemma_2b-it,4.3478260869565215,82.6086956521739,0.09090909090909094,0.5454545454545454
37,hg17,0.4166666666666667,0.6666666666666666,0.16666666666666666,gemma_2b-it,0.0,47.61904761904762,-0.16666666666666674,0.8333333333333334
38,hg110,0.6,0.9166666666666666,0.25,gemma_2b-it,12.0,64.0,0.0,0.9166666666666666
39,hg83,0.41304347826086957,0.5833333333333334,0.4166666666666667,gemma_2b-it,4.545454545454546,18.181818181818183,-0.41666666666666663,1.0
40,hg29,0.6904761904761905,0.8181818181818182,0.45454545454545453,gemma_2b-it,39.130434782608695,43.47826086956522,-0.09090909090909083,0.9090909090909091
41,hg94,0.627906976744186,0.7272727272727273,0.18181818181818182,gemma_2b-it,18.181818181818183,31.81818181818182,-0.09090909090909094,0.8181818181818182
42,hg100,0.46153846153846156,0.7,0.3,gemma_2b-it,13.043478260869565,65.21739130434783,0.0,0.7
43,hg07,0.7254901960784313,0.9230769230769231,0.6153846153846154,gemma_2b-it,18.181818181818183,18.181818181818183,-0.07692307692307687,1.0
44,hg10,0.5714285714285714,0.7272727272727273,0.45454545454545453,gemma_2b-it,0.0,13.043478260869565,-0.2727272727272727,1.0
45,hg90,0.4878048780487805,0.5454545454545454,0.45454545454545453,gemma_2b-it,9.523809523809524,47.61904761904762,-0.09090909090909094,0.6363636363636364
46,hg87,0.40425531914893614,0.6666666666666666,0.3333333333333333,gemma_2b-it,0.0,15.789473684210527,-0.24242424242424243,0.9090909090909091
47,hg14,0.5918367346938775,0.46153846153846156,0.6153846153846154,gemma_2b-it,13.043478260869565,4.3478260869565215,-0.3717948717948718,0.8333333333333334
48,hg03,0.7058823529411765,0.6923076923076923,0.6153846153846154,gemma_2b-it,4.0,0.0,-0.3076923076923077,1.0
49,hg104,0.40476190476190477,0.6363636363636364,0.09090909090909091,gemma_2b-it,8.0,56.0,0.0,0.6363636363636364
50,hg59,0.46511627906976744,0.6363636363636364,0.45454545454545453,gemma_2b-it,4.545454545454546,27.272727272727273,-0.2272727272727273,0.8636363636363636
51,hg60,0.4523809523809524,0.6363636363636364,0.2727272727272727,gemma_2b-it,16.0,40.0,-0.1636363636363637,0.8
52,hg77,0.6382978723404256,0.75,0.5833333333333334,gemma_2b-it,4.545454545454546,4.545454545454546,-0.25,1.0
53,hg73,0.6222222222222222,0.5833333333333334,0.5,gemma_2b-it,52.38095238095238,47.61904761904762,-0.05303030303030298,0.6363636363636364
54,hg64,0.6,0.6153846153846154,0.6153846153846154,gemma_2b-it,42.857142857142854,42.857142857142854,-0.23076923076923073,0.8461538461538461
55,hg02,0.7021276595744681,0.9166666666666666,0.25,gemma_2b-it,25.0,25.0,-0.08333333333333337,1.0
56,hg105,0.46938775510204084,0.46153846153846156,0.38461538461538464,gemma_2b-it,18.181818181818183,22.72727272727273,-0.2692307692307693,0.7307692307692308
57,hg112,0.4,0.5,0.1,gemma_2b-it,0.0,24.0,-0.30000000000000004,0.8
58,hg15,0.5,0.6363636363636364,0.45454545454545453,gemma_2b-it,14.285714285714285,33.333333333333336,-0.09090909090909094,0.7272727272727273
59,hg86,0.5853658536585366,0.7272727272727273,0.7272727272727273,gemma_2b-it,8.695652173913043,8.695652173913043,-0.2727272727272727,1.0
60,hg91,0.62,0.7692307692307693,0.38461538461538464,gemma_2b-it,9.090909090909092,9.090909090909092,-0.14743589743589736,0.9166666666666666
61,hg11,0.7,0.8,0.6,gemma_2b-it,4.3478260869565215,17.391304347826086,-0.19999999999999996,1.0
62,hg101,0.55,0.6,0.5,gemma_2b-it,21.73913043478261,26.08695652173913,-0.20000000000000007,0.8
63,hg06,0.46511627906976744,0.7272727272727273,0.2727272727272727,gemma_2b-it,4.166666666666667,25.0,-0.2727272727272727,1.0
64,hg95,0.6904761904761905,0.9090909090909091,0.2727272727272727,gemma_2b-it,4.3478260869565215,13.043478260869565,-0.09090909090909094,1.0
65,hg28,0.6470588235294118,0.6923076923076923,0.5384615384615384,gemma_2b-it,33.333333333333336,45.833333333333336,-0.09935897435897445,0.7916666666666667
66,hg82,0.5405405405405406,0.5,0.5,gemma_2b-it,4.166666666666667,8.333333333333334,-0.5,1.0
67,hg65,0.6595744680851063,0.8333333333333334,0.25,gemma_2b-it,4.545454545454546,54.54545454545455,0.0,0.8333333333333334
68,hg72,0.6222222222222222,0.5833333333333334,0.6666666666666666,gemma_2b-it,39.130434782608695,39.130434782608695,-0.05303030303030298,0.6363636363636364
69,hg76,0.4782608695652174,0.6666666666666666,0.4166666666666667,gemma_2b-it,30.43478260869565,47.826086956521735,-0.08333333333333337,0.75
70,hg61,0.5,0.6363636363636364,0.5454545454545454,gemma_2b-it,4.545454545454546,4.545454545454546,-0.21363636363636374,0.8500000000000001
71,hg58,0.45454545454545453,0.36363636363636365,0.09090909090909091,gemma_2b-it,8.695652173913043,8.695652173913043,-0.2727272727272727,0.6363636363636364
72,hg71,0.6590909090909091,0.6363636363636364,0.7272727272727273,gemma_2b-it,9.523809523809524,4.761904761904762,-0.36363636363636365,1.0
73,hg66,0.5294117647058824,0.6666666666666666,0.6666666666666666,gemma_2b-it,17.391304347826086,47.826086956521735,-0.11111111111111116,0.7777777777777778
74,hg48,0.5384615384615384,0.6,0.1,gemma_2b-it,8.333333333333334,33.333333333333336,-0.1777777777777778,0.7777777777777778
75,hg62,0.5869565217391305,0.75,0.5,gemma_2b-it,4.545454545454546,22.72727272727273,-0.11363636363636365,0.8636363636363636
76,hg75,0.46511627906976744,0.6363636363636364,0.2727272727272727,gemma_2b-it,28.0,48.0,-0.0636363636363636,0.7
77,hg16,0.47368421052631576,0.4,0.5,gemma_2b-it,13.636363636363637,13.636363636363637,-0.35,0.75
78,hg111,0.40350877192982454,0.6666666666666666,0.2,gemma_2b-it,0.0,82.6086956521739,0.16666666666666663,0.5
79,hg106,0.6415094339622641,0.7857142857142857,0.5,gemma_2b-it,24.0,52.0,0.016483516483516425,0.7692307692307693
80,hg01,0.5833333333333334,0.8888888888888888,0.1111111111111111,gemma_2b-it,0.0,0.0,-0.11111111111111116,1.0
81,hg92,0.4782608695652174,0.6666666666666666,0.16666666666666666,gemma_2b-it,4.166666666666667,29.166666666666668,-0.24242424242424243,0.9090909090909091
82,hg38,0.6538461538461539,0.38461538461538464,0.7692307692307693,gemma_2b-it,48.148148148148145,18.51851851851852,-0.19871794871794873,0.5833333333333334
83,hg85,0.6744186046511628,0.8181818181818182,0.5454545454545454,gemma_2b-it,13.043478260869565,4.3478260869565215,-0.18181818181818177,1.0
84,hg05,0.5370370370370371,0.6428571428571429,0.42857142857142855,gemma_2b-it,0.0,4.166666666666667,-0.3571428571428571,1.0
85,hg102,0.39622641509433965,0.2857142857142857,0.42857142857142855,gemma_2b-it,20.833333333333336,0.0,-0.17582417582417587,0.46153846153846156
86,hg12,0.5490196078431373,0.6923076923076923,0.46153846153846156,gemma_2b-it,0.0,17.391304347826086,-0.3076923076923077,1.0
87,hg81,0.5384615384615384,0.6,0.6,gemma_2b-it,9.523809523809524,9.523809523809524,-0.28888888888888886,0.8888888888888888
88,hg96,0.7906976744186046,1.0,0.2727272727272727,gemma_2b-it,20.0,100.0,0.09090909090909094,0.9090909090909091
89,hg18,0.7777777777777778,0.5833333333333334,0.75,gemma_2b-it,8.0,0.0,-0.41666666666666663,1.0
90,hg108,0.5681818181818182,0.45454545454545453,0.5454545454545454,gemma_2b-it,72.0,36.0,-0.09090909090909088,0.5454545454545454
91,hg21,0.6326530612244898,0.7692307692307693,0.38461538461538464,gemma_2b-it,11.538461538461538,34.61538461538461,-0.18910256410256399,0.9583333333333333
92,hg36,0.5,0.36363636363636365,0.45454545454545453,gemma_2b-it,4.761904761904762,0.0,-0.4363636363636364,0.8
93,hg32,0.75,0.6,0.9,gemma_2b-it,58.333333333333336,45.833333333333336,-0.09999999999999998,0.7
